serial_no,action,price,positions
3898,stay,15530.567092234254,-1
3899,stay,15509.182085728147,-1
3900,buy,15814.072821857437,0
3901,short,15867.15059303893,-1
3902,buy,15794.960950428342,0
3903,stay,15516.277647851197,0
3904,stay,15458.30954581806,0
3905,short,15443.637575458744,-1
3906,stay,15161.580983828291,-1
3907,stay,15044.575529942977,-1
3908,buy,15013.262062840644,0
3909,short,15154.665150482426,-1
3910,stay,15075.475429359276,-1
3911,stay,15286.702422841274,-1
3912,stay,15368.478668436052,-1
3913,buy,15520.704609648412,0
3914,short,15511.199149211236,-1
3915,buy,15500.474731491611,0
3916,short,15334.19584161372,-1
3917,buy,15320.298570213588,0
3918,short,15456.829739005912,-1
3919,buy,15543.908255236396,0
3920,stay,15818.935066702745,0
3921,stay,15546.203509960267,0
3922,short,15886.584612656086,-1
3923,stay,15948.834338825513,-1
3924,stay,15856.7615306558,-1
3925,buy,15705.57015730656,0
3926,stay,15499.684868954248,0
3927,stay,15488.49028994383,0
3929,short,15706.898762098548,-1
3930,stay,15701.16115369064,-1
3931,stay,15744.740555122244,-1
3932,buy,15752.621491917322,0
3933,buy,16026.910450189527,1
3934,sell,16093.373389044804,0
3935,stay,16303.75043591044,0
3936,stay,16181.41927710691,0
3937,stay,16045.000262925858,0
3938,short,16129.61627235128,-1
3939,buy,16307.516970243318,0
3940,stay,16318.59711624617,0
3941,short,16220.739652174938,-1
3942,stay,16299.457926786868,-1
3943,stay,16204.626738499524,-1
3944,stay,15942.242688466564,-1
3945,stay,15944.287128267742,-1
3946,stay,15828.198377884915,-1
3947,stay,15693.03831774524,-1
3948,buy,15668.989820758785,0
3949,stay,15452.546499783555,0
3950,short,15456.985133011254,-1
3951,buy,15590.516518742828,0
3953,stay,15728.81889171311,0
3954,short,15736.42650791941,-1
3955,buy,15549.401004172969,0
3956,short,15642.754565036892,-1
3957,stay,15737.432889157826,-1
3958,stay,15901.689285534158,-1
3959,stay,16122.584657475012,-1
3960,stay,16311.134770772238,-1
3961,stay,16179.991212266468,-1
3962,buy,16532.366869859587,0
3964,stay,16616.096365010002,0
3965,buy,16531.605777808672,1
3966,sell,16658.493739023583,0
3967,short,16587.061002689283,-1
3968,stay,16658.707660213175,-1
3969,buy,16623.60051434819,0
3970,buy,16417.423990758147,1
3971,sell,16116.89930636182,0
3972,stay,15962.688346104942,0
3976,short,15482.347363276584,-1
3977,stay,15219.89757136399,-1
3978,buy,14984.196221438384,0
3979,short,15042.99274116613,-1
3980,stay,15286.711197604183,-1
3981,stay,15334.738354543397,-1
3982,stay,15183.718731221476,-1
3983,buy,15124.916176141987,0
3984,short,15322.446729391328,-1
3985,buy,15811.35082430217,0
3987,short,15959.220839999258,-1
3988,stay,16120.573051393383,-1
3989,buy,15847.33205138508,0
3990,short,16010.6081814297,-1
3991,buy,15683.756779554267,0
3992,short,15633.428032418413,-1
3993,buy,15563.110002638008,0
3994,short,15554.274594864222,-1
3995,buy,15731.60926737298,0
3997,short,15861.315530872436,-1
3998,stay,15714.542592928396,-1
3999,buy,15539.761806476145,0
4000,stay,15396.436528134387,0
4001,short,15481.72286955569,-1
4002,stay,15448.975374620515,-1
4003,buy,15525.280816086024,0
4004,short,15796.76338201005,-1
4005,stay,15999.434594515327,-1
4006,buy,15623.46714885578,0
4007,short,15809.551643000132,-1
4008,buy,15715.931417444865,0
4009,short,15621.581347724705,-1
4010,buy,15766.390350575655,0
4011,short,15928.086343944118,-1
4012,buy,15918.770284328422,0
4013,buy,15696.450515803088,1
4014,sell,15606.675856347116,0
4015,buy,15567.270931625631,1
4016,sell,15678.434504348776,0
4017,stay,15688.239866003649,0
4019,short,15999.114181891642,-1
4020,stay,16056.769521769447,-1
4021,buy,16106.50868887881,0
4022,short,16290.363490335149,-1
4023,stay,16303.257949219154,-1
4024,buy,16596.90447308584,0
4026,short,16555.29786528836,-1
4027,stay,16328.154217749176,-1
4028,buy,16593.088917960176,0
4029,short,16852.25208664957,-1
4030,stay,16991.964716965107,-1
4031,buy,16990.126341229963,0
4032,short,17068.43381049561,-1
4033,stay,17190.601366536634,-1
4034,buy,17388.279217471056,0
4035,stay,17192.498105320406,0
4036,short,17190.19048640562,-1
4037,stay,17330.183468256448,-1
4038,stay,17236.64253216956,-1
4039,buy,17434.89899881412,0
4040,short,17668.991272901734,-1
4041,buy,17090.38666694593,0
4042,stay,16881.86372604056,0
4043,short,16734.97300275851,-1
4044,buy,16974.04879506219,0
4045,short,16585.197568679327,-1
4046,stay,16553.13553901048,-1
4047,stay,16421.58284878353,-1
4048,stay,16237.88046182442,-1
4049,stay,16463.650048056592,-1
4050,stay,16197.956331502037,-1
4051,stay,16258.974498613868,-1
4052,buy,16002.344842119996,0
4053,stay,16260.90620247414,0
4054,short,16131.920431016571,-1
4055,buy,16175.505578154,0
4057,stay,16406.49315815327,0
4058,stay,16137.605828683469,0
4059,short,16036.968642335269,-1
4060,stay,15849.649733167,-1
4061,buy,15910.91738653039,0
4062,short,16086.269848044403,-1
4063,stay,15775.378493668231,-1
4064,buy,15830.692165841176,0
4065,stay,15670.041912274286,0
4066,short,15900.475000276265,-1
4067,stay,15952.166313096855,-1
4068,buy,15762.193820905071,0
4069,buy,15820.586550986318,1
4070,sell,15811.863292739788,0
4071,stay,15843.791543496927,0
4072,short,15892.709257244274,-1
4073,stay,15964.368183432158,-1
4074,buy,15733.382080450832,0
4075,short,15690.466373221405,-1
4076,stay,15795.713126286711,-1
4077,stay,15634.448376241426,-1
4078,stay,15820.869419988896,-1
4079,buy,16143.028874794178,0
4080,short,15937.271114737638,-1
4081,buy,16112.1814539346,0
4082,stay,15936.844851638209,0
4083,short,16048.845440749445,-1
4084,buy,16102.520854504177,0
4085,stay,16057.344355164843,0
4086,stay,16468.61326374797,0
4087,short,16296.890923796622,-1
4088,stay,16257.174993711742,-1
4089,stay,16208.715417301431,-1
4090,buy,15950.586802451508,0
4091,stay,15698.40712834167,0
4092,short,15712.98358502485,-1
4093,buy,15654.703217804055,0
4095,short,15570.20576435666,-1
4096,stay,15850.704654624766,-1
4097,buy,15864.6289786846,0
4099,short,15594.996580472627,-1
4100,stay,15772.289960822363,-1
4101,buy,15776.326813428926,0
4102,buy,15718.542500741016,1
4103,sell,15703.967756087271,0
4104,short,15459.899076865528,-1
4105,stay,15397.558197856526,-1
4106,stay,15510.749659614288,-1
4107,stay,15568.793947630364,-1
4108,buy,15544.60733874249,0
4109,short,15487.241974087174,-1
4110,stay,15755.64857530706,-1
4111,buy,15658.13410525311,0
4113,short,15123.460534282382,-1
4114,stay,15182.709042548822,-1
4115,buy,15189.585228633148,0
4116,stay,15378.26662839708,0
4117,short,15181.65906890733,-1
4118,buy,15172.23101043276,0
4119,short,15306.36596891195,-1
4120,buy,15624.016269908756,0
4121,short,15570.084932772708,-1
4122,buy,15432.179020369413,0
4123,short,15594.084654107644,-1
4124,stay,15560.320919193624,-1
4125,stay,15567.921829950905,-1
4126,stay,15453.706826318426,-1
4127,buy,15049.46206383741,0
4128,short,15225.244830141462,-1
4129,buy,14999.224023591689,0
4130,short,15222.19732423677,-1
4131,buy,14958.752480039811,0
4132,short,14530.512889741049,-1
4133,buy,14377.226180372443,0
4134,stay,14398.66311830241,0
4135,stay,14310.290971041824,0
4136,short,14208.52405807909,-1
4137,buy,14736.20055908574,0
4138,buy,14618.506572681972,1
4139,sell,14639.004856648313,0
4140,short,14702.023463532434,-1
4141,stay,14533.343038739884,-1
4142,stay,14323.422879377438,-1
4143,buy,14143.445486902008,0
4144,buy,13924.261904046443,1
4145,sell,13761.767018113742,0
4146,stay,13777.08539396294,0
4147,short,13728.981643451416,-1
4148,stay,13910.255084879978,-1
4149,buy,13836.99239296466,0
4150,stay,13956.407126820955,0
4151,short,13912.05826353052,-1
4152,buy,13988.06673198977,0
4153,short,14149.852444731316,-1
4154,stay,13946.942515377335,-1
4155,stay,13923.912929522065,-1
4156,buy,13930.507125194848,0
4157,stay,13905.224903686569,0
4158,short,13758.211066875156,-1
4159,stay,14058.485782752356,-1
4160,buy,14045.752269619888,0
4162,stay,13977.029534102265,0
4163,short,14113.871910625214,-1
4164,buy,14057.508502049135,0
4165,stay,13733.275392787456,0
4166,stay,13545.723176155503,0
4168,short,13316.67460740624,-1
4169,buy,13281.635460714126,0
4171,short,13318.180234758056,-1
4172,buy,13292.070892024112,0
4173,stay,13144.87000687695,0
4174,short,12947.212677193056,-1
4175,stay,12807.117681725416,-1
4176,stay,12768.858051924488,-1
4177,stay,12884.962912286675,-1
4178,stay,12763.072554484246,-1
4179,buy,12736.175091415882,0
4181,short,12558.65893814402,-1
4182,buy,12391.966242570028,0
4183,stay,12622.53072689338,0
4184,short,12764.76016812415,-1
4185,buy,12761.20119181914,0
4186,buy,12841.464701548168,1
4187,sell,13026.409788912018,0
4188,short,12797.039979837942,-1
4189,buy,12775.530964169631,0
4190,short,12763.914445110102,-1
4191,stay,12671.842785843412,-1
4192,buy,12523.33018617382,0
4194,short,12537.49847910721,-1
4195,buy,12516.95037960867,0
4196,stay,12353.666813048852,0
4197,stay,12260.1106722053,0
4198,stay,12253.484253570445,0
4199,short,12316.746636765958,-1
4200,buy,12265.925120550372,0
4202,short,12333.685226968277,-1
4203,buy,12329.84429114019,0
4204,stay,12387.858871631868,0
4205,short,12608.813359635991,-1
4206,buy,12453.001950122112,0
4207,short,12535.137284796952,-1
4208,stay,12486.02994106615,-1
4209,buy,12612.809349982264,0
4210,short,12568.41048514948,-1
4211,buy,12628.689421692328,0
4212,short,12624.072309354991,-1
4213,buy,12403.444502235718,0
4214,stay,12366.139569905046,0
4215,stay,12381.075611314114,0
4216,buy,12063.287370781998,1
4217,sell,11799.781141913089,0
4218,short,11662.214239425512,-1
4219,buy,11688.686113933378,0
4220,stay,11694.90813695897,0
4221,short,11491.941123336346,-1
4222,buy,11374.301826139084,0
4223,stay,11529.49628036755,0
4224,stay,11411.012755315382,0
4225,stay,11491.377346628386,0
4226,stay,11304.358843479478,0
4227,short,11420.146534749716,-1
4228,stay,11345.255441365998,-1
4229,buy,11225.008251582032,0
4230,stay,11247.984349697885,0
4231,stay,11236.764519600809,0
4232,buy,11258.276323984695,1
4233,sell,11267.279194979548,0
4234,short,11584.561463670858,-1
4235,stay,11642.097462643427,-1
4236,stay,11632.06826564261,-1
4237,buy,11459.884545972378,0
4238,short,11445.916191465229,-1
4239,stay,11334.978454829374,-1
4240,buy,11475.765291106663,0
4241,stay,11370.197272166975,0
4242,stay,11406.018498859376,0
4243,stay,11530.442109035082,0
4244,buy,11536.379247612009,1
4245,sell,11588.887577599504,0
4246,short,11560.28589920613,-1
4247,stay,11441.66936381391,-1
4248,buy,11268.513834927424,0
4249,short,11363.345168235344,-1
4250,buy,11328.72604234956,0
4251,short,11463.010492757609,-1
4252,buy,11539.9498976009,0
4253,short,11526.630007806383,-1
4254,stay,11454.47282221164,-1
4255,buy,11357.291169204467,0
4256,stay,11492.127277095053,0
4257,short,11607.268771153944,-1
4258,stay,11501.87377741033,-1
4259,buy,11578.124276492534,0
4260,stay,11700.748038182826,0
4261,buy,11867.812264483317,1
4262,sell,12000.588730239417,0
4263,short,11997.871828438352,-1
4264,stay,11833.149137532218,-1
4265,buy,11763.234268170909,0
4266,stay,11850.305794819422,0
4267,buy,11875.123562551023,1
4268,sell,11891.223025794648,0
4269,buy,11931.693644187755,1
4270,sell,12153.484566221205,0
4271,short,11965.841016354843,-1
4272,buy,12054.251036833868,0
4273,short,12034.099254185952,-1
4274,buy,11916.002110745932,0
4275,short,11897.147385502132,-1
4276,stay,11869.79422742269,-1
4277,stay,11727.104334237722,-1
4278,stay,11856.827015438492,-1
4279,stay,11815.352305022105,-1
4280,stay,11796.70341628202,-1
4281,buy,11800.06681524806,0
4282,stay,11670.369604298165,0
4283,short,11738.50454383152,-1
4284,buy,11773.254693382602,0
4285,short,11669.254098582049,-1
4286,stay,11644.123236964962,-1
4287,buy,11733.341933584335,0
4288,short,11886.526371143318,-1
4289,stay,11683.54650661574,-1
4290,stay,11535.586589188611,-1
4291,buy,11513.262884972715,0
4292,buy,11603.165098489862,1
4293,sell,11517.238778837987,0
4294,short,11617.936189269953,-1
4295,buy,11554.71208270085,0
4296,stay,11560.619709065597,0
4297,short,11436.31401140899,-1
4298,buy,11357.06813778096,0
4299,stay,11221.612409456233,0
4300,short,11156.820638807822,-1
4301,stay,11071.404744387111,-1
4302,buy,11089.667970345796,0
4303,short,10995.192596469877,-1
4304,buy,10859.633715384462,0
4305,stay,10908.42810490728,0
4306,short,10854.629195802312,-1
4307,stay,11021.545601083824,-1
4308,stay,11046.654721994795,-1
4309,stay,10905.533874603903,-1
4310,stay,11215.457613842287,-1
4311,stay,11207.11985817168,-1
4312,stay,11225.396537978502,-1
4313,buy,11157.831216213744,0
4314,short,10916.906204025829,-1
4315,stay,10851.223804508352,-1
4316,buy,10654.78693973514,0
4317,stay,10658.28350977308,0
4318,short,10534.678558633725,-1
4319,buy,10526.214637245208,0
4320,short,10577.133197440937,-1
4321,stay,10506.835753870895,-1
4322,stay,10458.028429392542,-1
4323,buy,10319.732592862816,0
4324,short,10264.408901820663,-1
4325,buy,10331.888037381255,0
4327,stay,10324.291793917517,0
4328,buy,10282.787550724874,1
4329,stay,10264.065571579811,1
4330,sell,10180.391529373544,0
4332,short,10284.1622439617,-1
4333,stay,10236.316705636653,-1
4334,stay,10141.587290831738,-1
4335,buy,9972.56825644122,0
4336,short,9937.519701426158,-1
4337,stay,9778.986729308304,-1
4338,buy,9764.850692268674,0
4341,short,9562.9376056952,-1
4342,buy,9664.36782537515,0
4343,stay,9770.246227538844,0
4345,stay,9860.578977085665,0
4346,short,9940.909298139,-1
4347,stay,9961.134314116827,-1
4348,buy,9990.13062953464,0
4349,short,9832.255376632314,-1
4350,buy,9889.176191396336,0
4352,short,9871.733854881077,-1
4353,stay,9938.633653279843,-1
4354,buy,9732.605742594404,0
4355,short,9596.13762368962,-1
4356,stay,9497.179125007764,-1
4357,buy,9289.282979703255,0
4358,stay,9370.995321913542,0
4359,stay,9297.933025499196,0
4361,short,9524.16395707214,-1
4362,stay,9486.209202460575,-1
4363,buy,9600.809187475146,0
4364,short,9613.096036554876,-1
4365,stay,9786.9704175612,-1
4366,buy,9853.210876951232,0
4367,buy,9870.03388988946,1
4368,sell,9860.89763448811,0
4369,short,9801.256263016348,-1
4370,stay,9788.108070741617,-1
4371,buy,9731.356844478,0
4373,short,9648.16888216709,-1
4374,buy,9690.78718682685,0
4375,buy,9800.442658357371,1
4376,stay,9803.123155632617,1
4377,sell,9806.55403533164,0
4378,stay,9840.247431013708,0
4379,short,9777.04913167381,-1
4380,buy,9914.570363317096,0
4381,short,9975.341584284006,-1
4382,stay,9915.48309402306,-1
4383,stay,9873.08735027032,-1
4384,buy,9933.238296581743,0
4385,short,9941.32399380944,-1
4386,stay,9955.799619566778,-1
4387,stay,9891.47655635304,-1
4388,buy,9773.198402286656,0
4389,stay,9617.845362168237,0
4391,stay,9522.140902540188,0
4392,buy,9464.691868542195,1
4393,sell,9515.716206789468,0
4394,stay,9397.534695047108,0
4395,short,9395.866870435964,-1
4396,stay,9435.794602338305,-1
4397,buy,9468.924775940808,0
4398,stay,9509.548438261314,0
4399,short,9666.57651638122,-1
4400,stay,9847.304493899985,-1
4401,buy,9732.03968590429,0
4402,short,9824.755676091188,-1
4403,buy,9787.883334752683,0
4404,stay,9810.50541021299,0
4406,stay,9440.358067502368,0
4407,stay,9386.426846641927,0
4408,short,9341.421055336366,-1
4409,buy,9410.736845941316,0
4411,short,9528.852426443367,-1
4412,buy,9322.874100523106,0
4413,short,9458.949475641251,-1
4414,buy,9347.881195515542,0
4416,stay,9252.435928224206,0
4418,stay,9009.16960735319,0
4419,short,8890.664565504832,-1
4420,stay,8917.725754093542,-1
4421,stay,8811.576749991335,-1
4422,stay,8804.097372050823,-1
4423,stay,8786.774986803315,-1
4424,buy,8669.815017757517,0
4425,buy,8615.90133412762,1
4426,sell,8761.988074750943,0
4430,short,8808.173605642201,-1
4431,buy,8708.971182988807,0
4433,short,8665.502179477318,-1
4434,stay,8764.375431436274,-1
4435,stay,8777.525412989004,-1
4436,stay,8908.51559100719,-1
4437,stay,8974.230374049977,-1
4438,stay,8984.002726285506,-1
4439,stay,8879.48368983589,-1
4440,stay,8991.650917125911,-1
4441,buy,8976.12903478133,0
4442,stay,8848.546029432375,0
4443,short,8763.919315105577,-1
4444,buy,8867.905574249213,0
4445,stay,8860.447675228465,0
4446,short,8751.642280375305,-1
4447,stay,8775.289718498661,-1
4448,stay,8584.232204110425,-1
4449,stay,8512.782319832115,-1
4450,buy,8474.860717109905,0
4451,stay,8443.918098398897,0
4452,short,8522.824220729715,-1
4453,stay,8389.616508301511,-1
4454,stay,8392.000262877971,-1
4455,stay,8380.139592971735,-1
4456,buy,8297.294267668125,0
4457,short,8219.439789257543,-1
4458,buy,8318.583007798223,0
4460,short,8229.554252978518,-1
4461,stay,8134.744523283002,-1
4462,buy,8172.877711790998,0
4463,buy,8034.679171783991,1
4464,sell,7968.651767540934,0
4465,short,8039.1978424165345,-1
4466,stay,7948.140986733012,-1
4467,stay,8019.150149041492,-1
4468,stay,7964.746554645023,-1
4469,buy,7958.884165617481,0
4470,buy,8027.166701239807,1
4471,sell,8144.692729777546,0
4472,short,8153.755417302749,-1
4473,stay,8242.107648324767,-1
4474,stay,8226.597811730187,-1
4475,buy,8209.002004621072,0
4476,buy,8069.223392636822,1
4477,sell,8070.397696201209,0
4478,stay,7970.681728407245,0
4479,short,8069.822706546043,-1
4480,stay,7997.283783274917,-1
4481,stay,7966.824257391978,-1
4482,buy,7962.726564264954,0
4483,short,7906.698676635477,-1
4484,buy,7911.553748918152,0
4486,stay,8021.354306714115,0
4487,short,7920.533851117301,-1
4488,buy,7774.857357256917,0
4489,short,7895.584072596997,-1
4490,buy,7933.093907554201,0
4491,stay,8085.312023489751,0
4492,stay,8093.817299685423,0
4493,short,8124.063722953892,-1
4494,buy,8213.374847577856,0
4495,short,8302.786591087695,-1
4496,buy,8363.99621905382,0
4497,short,8448.032282378104,-1
4498,stay,8450.484525321472,-1
4499,buy,8453.29536656168,0
4500,stay,8348.563979911456,0
4501,stay,8434.681944805403,0
4502,buy,8439.498391324854,1
4503,sell,8419.007296564194,0
4504,short,8482.866483841908,-1
4505,buy,8366.063982465688,0
4506,short,8304.786709175873,-1
4507,buy,8483.592628772907,0
4508,short,8609.878077165356,-1
4509,stay,8644.545993937556,-1
4510,buy,8572.03993715903,0
4511,buy,8593.562249392156,1
4512,sell,8718.071164481411,0
4513,short,8676.179964981488,-1
4514,buy,8697.894780274555,0
4515,short,8677.110680170565,-1
4516,buy,8718.423864095139,0
4517,short,8706.423762111379,-1
4518,buy,8746.280113729736,0
4519,short,8751.086446859767,-1
4520,stay,8717.802636497723,-1
4521,buy,8772.178658228951,0
4522,short,8901.008555134018,-1
4523,stay,9006.84692372319,-1
4524,buy,8833.084389856886,0
4526,stay,8928.71280232235,0
4527,short,8841.0197232465,-1
4528,buy,8841.379007525538,0
4529,stay,8859.718741066812,0
4530,short,8831.088795032965,-1
4531,buy,8881.139114411902,0
4532,short,8909.64422771234,-1
4533,buy,8760.438256146548,0
4534,short,8849.098299083958,-1
4535,stay,8789.911280286025,-1
4536,buy,8714.77554177158,0
4537,stay,8868.96775308743,0
4538,short,8850.003775549489,-1
4539,buy,8904.863706632073,0
4540,short,9155.748166076277,-1
4541,stay,9004.3782427132,-1
4542,buy,9089.045291460468,0
4543,buy,9156.101207609274,1
4544,sell,9240.624316893607,0
4545,short,9249.591053485588,-1
4546,stay,9338.34668054867,-1
4547,buy,9393.633426316375,0
4548,short,9409.8364231078,-1
4549,stay,9392.731908810008,-1
4550,buy,9374.26979304687,0
4551,short,9538.30013117503,-1
4552,stay,9474.918439463365,-1
4553,stay,9532.078050075,-1
4554,buy,9502.722262160642,0
4555,stay,9495.381983514222,0
4558,stay,9501.328385918076,0
4559,short,9534.92180221442,-1
4560,stay,9675.993589209193,-1
4561,buy,9701.892340878245,0
4562,short,9839.690930037816,-1
4563,buy,9872.55298079884,0
4564,short,9774.38719744373,-1
4565,buy,9670.74911025145,0
4566,short,9752.694048535472,-1
4567,stay,9765.101193046365,-1
4568,stay,9712.015422317902,-1
4569,buy,9794.86294404703,0
4570,short,9777.548385565047,-1
4571,buy,9872.097664956866,0
4572,short,10062.608814651536,-1
4573,buy,10122.879666985698,0
4574,short,10043.464567633016,-1
4575,stay,9961.111297720016,-1
4576,stay,9933.705105169023,-1
4577,stay,9863.409679196931,-1
4578,buy,9892.937783958536,0
4579,stay,9856.240950885722,0
4580,buy,9818.852523636244,1
4581,sell,9978.990522190434,0
4582,short,9955.201982445684,-1
4583,stay,10065.94663804522,-1
4584,buy,10267.279527395838,0
4585,stay,10038.2121262133,0
4586,short,9935.51816623052,-1
4587,stay,10118.128257614264,-1
4588,stay,10107.55053678585,-1
4589,buy,10096.102137104934,0
4590,buy,10146.732840175237,1
4591,sell,10276.561065486496,0
4592,short,10323.529788090536,-1
4593,buy,10178.864032932932,0
4594,stay,10266.644289281528,0
4595,short,10288.977481640664,-1
4596,buy,10257.808435338336,0
4598,short,10114.00809706359,-1
4599,buy,10030.570677189606,0
4600,stay,10088.618799171056,0
4601,short,10031.410957062844,-1
4602,buy,9894.252671985138,0
4603,short,9759.2662436828,-1
4604,stay,9794.320775699796,-1
4605,buy,9857.076120622634,0
4606,stay,9697.665023926558,0
4607,buy,9771.993314970574,1
4608,sell,9808.872286851769,0
4609,stay,9655.817534669235,0
4610,short,9649.697900572,-1
4611,buy,9707.782352154038,0
4612,short,9630.29032985069,-1
4613,buy,9584.133742304995,0
4614,stay,9740.10748266667,0
4615,buy,9774.639439736013,1
4616,stay,10072.551157805714,1
4617,stay,9938.963522823233,1
4618,sell,10062.687298424067,0
4619,short,10070.503344943018,-1
4620,stay,10052.538319554176,-1
4621,buy,10213.807294645529,0
4623,short,10074.495803586857,-1
4624,buy,10102.761711608027,0
4626,short,10179.013217597523,-1
4627,stay,10372.79231156927,-1
4628,stay,10145.569542516429,-1
4629,stay,10118.57057002903,-1
4630,buy,10113.079853681666,0
4631,short,10203.7002060572,-1
4632,stay,10271.911827224552,-1
4633,stay,10336.82514489828,-1
4634,stay,10337.767075676213,-1
4635,stay,10366.633895413104,-1
4636,buy,10412.641198806625,0
4637,stay,10369.756215068915,0
4638,short,10510.126962583525,-1
4639,buy,10476.739874757914,0
4640,stay,10283.503843490906,0
4641,short,10401.27702986898,-1
4642,buy,10535.206314317704,0
4643,buy,10529.710678286592,1
4644,stay,10717.321074103604,1
4645,stay,10849.845012862452,1
4646,sell,10806.59230149192,0
4647,short,10666.900588888831,-1
4648,stay,10666.20846714039,-1
4649,stay,10793.134786658367,-1
4650,buy,10755.76612485384,0
4651,buy,10735.038581558596,1
4652,sell,10487.304590609076,0
4653,short,10381.462831159162,-1
4654,stay,10383.310436197848,-1
4655,buy,10247.3703648865,0
4656,short,10071.978309244269,-1
4657,buy,9937.731853897783,0
4658,stay,9816.06562477497,0
4659,stay,9717.002011653442,0
4660,stay,9617.800795030793,0
4663,short,9850.734250828866,-1
4664,stay,9862.080772893823,-1
4665,buy,9598.863919523284,0
4667,short,9501.138813988127,-1
4668,stay,9700.695647786262,-1
4669,buy,9629.796228134768,0
4671,short,9653.262165198128,-1
4672,buy,9760.602477258935,0
4673,short,9735.569167495212,-1
4674,stay,9691.22239373611,-1
4675,stay,9657.346341834424,-1
4676,stay,9661.644645887229,-1
4677,stay,9646.862940643208,-1
4678,buy,9313.19828388824,0
4679,short,9363.154670156897,-1
4680,buy,9277.30898656787,0
4681,stay,9336.872919645994,0
4682,stay,9214.7908590918,0
4683,short,9096.949171395654,-1
4684,buy,9087.732329800589,0
4685,short,9090.844178825231,-1
4686,buy,9098.115262595868,0
4688,short,9153.758424836533,-1
4689,buy,9114.260704061157,0
4690,short,9237.541806799436,-1
4691,stay,9240.066895602937,-1
4692,stay,9290.881756742176,-1
4693,stay,9249.910234878054,-1
4694,stay,9262.771574040573,-1
4695,stay,9124.53457353354,-1
4696,stay,9090.427044089836,-1
4697,buy,8985.694987690962,0
4698,short,9074.187317826858,-1
4699,buy,9146.836079394703,0
4700,stay,9096.717683694134,0
4701,short,9106.236977928438,-1
4702,stay,9200.651281799084,-1
4703,buy,9262.661787592871,0
4704,short,9142.96128920318,-1
4705,buy,9196.333955411,0
4707,short,9317.921111652307,-1
4708,stay,9248.269537724353,-1
4709,stay,9355.49300337894,-1
4710,stay,9289.01449624434,-1
4711,buy,9419.616302526843,0
4712,short,9346.799743568952,-1
4713,stay,9265.050377063646,-1
4714,stay,9334.175312322566,-1
4715,buy,9267.766463589944,0
4716,short,9265.452936311172,-1
4717,stay,9307.45795948245,-1
4718,stay,9297.442531954532,-1
4719,buy,9298.153051842672,0
4721,stay,9361.8033675113,0
4722,short,9399.967880920727,-1
4723,buy,9444.32985905192,0
4724,buy,9452.045761377512,1
4725,sell,9429.110277109054,0
4726,short,9394.696092989589,-1
4727,stay,9338.429764966117,-1
4728,stay,9306.471734594485,-1
4729,buy,9183.054823089444,0
4730,buy,9261.61912522164,1
4731,sell,9416.502409784398,0
4732,short,9404.1262517207,-1
4733,buy,9386.111329187792,0
4735,stay,9269.645882907882,0
4736,short,9439.403680677508,-1
4737,buy,9397.235468167544,0
4739,short,9362.937032167049,-1
4740,stay,9463.79607565794,-1
4741,buy,9418.792156530091,0
4742,short,9480.50835926272,-1
4743,buy,9533.845975258151,0
4744,short,9699.71397666039,-1
4745,stay,9639.52501040932,-1
4746,buy,9729.490400912047,0
4747,short,9807.091810161555,-1
4748,buy,9823.04320348562,0
4749,buy,9607.459096522098,1
4750,sell,9717.332681614596,0
4751,short,9921.270202998574,-1
4752,stay,10025.220079671231,-1
4753,stay,10076.383013564351,-1
4754,stay,10054.472196824334,-1
4755,buy,10011.276972426647,0
4756,short,10071.144559815926,-1
4757,buy,10276.058913592393,0
4759,short,10101.84316349829,-1
4760,buy,10119.891062887007,0
4761,short,10122.623569176854,-1
4762,stay,10205.066963520012,-1
4763,buy,10091.740430736456,0
4764,short,10122.3601334564,-1
4765,stay,10049.403513746229,-1
4766,buy,10021.161406758589,0
4767,stay,9926.546548115002,0
4768,short,10134.96945629475,-1
4769,buy,10038.843419320569,0
4770,stay,10064.484217590743,0
4771,stay,10141.138527513118,0
4772,stay,10111.280953962998,0
4774,stay,10362.143600808917,0
4775,short,10307.90670051349,-1
4776,stay,10176.045486036688,-1
4777,buy,10155.228711644248,0
4778,short,10378.455006438371,-1
4779,buy,10431.114582167816,0
4780,stay,10466.717022806131,0
4781,stay,10606.133837612451,0
4782,buy,10737.640770015223,1
4783,sell,10846.357423539535,0
4784,short,11063.820284089545,-1
4785,buy,10784.354301846264,0
4788,short,11044.30358691056,-1
4789,stay,11048.75267045967,-1
4790,stay,10972.446542886017,-1
4791,stay,11000.885201153276,-1
4792,stay,11031.004248019342,-1
4793,buy,11123.25067747603,0
4794,buy,11238.938720120432,1
4795,sell,11030.029267795266,0
4798,stay,11351.442882757769,0
4799,short,11352.86320266882,-1
4800,buy,11242.578961354937,0
4802,buy,11327.53628451423,1
4803,sell,11351.731771642792,0
4804,short,11495.721171038957,-1
4805,stay,11669.189086614391,-1
4806,stay,11601.205738643874,-1
4807,stay,11453.22378625386,-1
4808,buy,11579.237995662326,0
4809,short,11768.637277045918,-1
4810,stay,11597.376763666056,-1
4811,buy,11526.591125493598,0
4812,short,11566.592160198865,-1
4813,stay,11748.421807995175,-1
4814,stay,11768.403409355642,-1
4815,stay,11780.363999358024,-1
4816,buy,11906.99408588554,0
4817,buy,11812.57202529106,1
4818,sell,11667.676873258291,0
4819,short,11638.265243724394,-1
